"","region","long","lat","group","order","subregion","iso_a3","continent"
"8126","Indonesia",100.24560546875,-2.78320336341858,754,48143,"Pagai Selatan","IDN","Asia"
"8127","Indonesia",100.45458984375,-3.00195336341858,754,48144,"Pagai Selatan","IDN","Asia"
"8128","Indonesia",100.468841552734,-3.03896450996399,754,48145,"Pagai Selatan","IDN","Asia"
"8129","Indonesia",100.464256286621,-3.11689448356628,754,48146,"Pagai Selatan","IDN","Asia"
"8130","Indonesia",100.433891296387,-3.14130878448486,754,48147,"Pagai Selatan","IDN","Asia"
"8131","Indonesia",100.425094604492,-3.18290996551514,754,48148,"Pagai Selatan","IDN","Asia"
"8132","Indonesia",108.207221984863,-2.99765634536743,755,48150,"Belitung","IDN","Asia"
"8133","Indonesia",108.191795349121,-3.10302710533142,755,48151,"Belitung","IDN","Asia"
"8134","Indonesia",108.167289733887,-3.14277315139771,755,48152,"Belitung","IDN","Asia"
"8135","Indonesia",108.083587646484,-3.19492220878601,755,48153,"Belitung","IDN","Asia"
"8136","Indonesia",108.055274963379,-3.22685551643372,755,48154,"Belitung","IDN","Asia"
"8137","Indonesia",107.977149963379,-3.22177720069885,755,48155,"Belitung","IDN","Asia"
"8138","Indonesia",107.96728515625,-3.16660141944885,755,48156,"Belitung","IDN","Asia"
"8139","Indonesia",107.941116333008,-3.12929654121399,755,48157,"Belitung","IDN","Asia"
"8140","Indonesia",107.858200073242,-3.08632826805115,755,48158,"Belitung","IDN","Asia"
"8141","Indonesia",107.836616516113,-3.09667992591858,755,48159,"Belitung","IDN","Asia"
"8142","Indonesia",107.82177734375,-3.16074228286743,755,48160,"Belitung","IDN","Asia"
"8143","Indonesia",107.659576416016,-3.20556664466858,755,48161,"Belitung","IDN","Asia"
"8144","Indonesia",107.614456176758,-3.20937514305115,755,48162,"Belitung","IDN","Asia"
"8145","Indonesia",107.63671875,-3.12480473518372,755,48163,"Belitung","IDN","Asia"
"8146","Indonesia",107.594924926758,-3.05839824676514,755,48164,"Belitung","IDN","Asia"
"8147","Indonesia",107.591598510742,-2.97656273841858,755,48165,"Belitung","IDN","Asia"
"8148","Indonesia",107.583885192871,-2.94072246551514,755,48166,"Belitung","IDN","Asia"
"8149","Indonesia",107.5634765625,-2.92011713981628,755,48167,"Belitung","IDN","Asia"
"8150","Indonesia",107.604881286621,-2.86308622360229,755,48168,"Belitung","IDN","Asia"
"8151","Indonesia",107.59814453125,-2.79970741271973,755,48169,"Belitung","IDN","Asia"
"8152","Indonesia",107.6416015625,-2.73154306411743,755,48170,"Belitung","IDN","Asia"
"8153","Indonesia",107.666305541992,-2.56630825996399,755,48171,"Belitung","IDN","Asia"
"8154","Indonesia",107.837791442871,-2.53027319908142,755,48172,"Belitung","IDN","Asia"
"8155","Indonesia",107.874710083008,-2.55966782569885,755,48173,"Belitung","IDN","Asia"
"8156","Indonesia",108.074409484863,-2.59697246551514,755,48174,"Belitung","IDN","Asia"
"8157","Indonesia",108.215141296387,-2.69697260856628,755,48175,"Belitung","IDN","Asia"
"8158","Indonesia",108.290626525879,-2.82998061180115,755,48176,"Belitung","IDN","Asia"
"8159","Indonesia",108.207221984863,-2.99765634536743,755,48177,"Belitung","IDN","Asia"
"8160","Indonesia",100.2041015625,-2.74101567268372,756,48179,"Pagai Utara","IDN","Asia"
"8161","Indonesia",100.132720947266,-2.82138681411743,756,48180,"Pagai Utara","IDN","Asia"
"8162","Indonesia",100.014938354492,-2.81972646713257,756,48181,"Pagai Utara","IDN","Asia"
"8163","Indonesia",99.9918899536133,-2.76982402801514,756,48182,"Pagai Utara","IDN","Asia"
"8164","Indonesia",99.9968719482422,-2.64931607246399,756,48183,"Pagai Utara","IDN","Asia"
"8165","Indonesia",99.9681625366211,-2.60976552963257,756,48184,"Pagai Utara","IDN","Asia"
"8166","Indonesia",99.9693298339844,-2.59414076805115,756,48185,"Pagai Utara","IDN","Asia"
"8167","Indonesia",99.9878921508789,-2.525390625,756,48186,"Pagai Utara","IDN","Asia"
"8168","Indonesia",100.011909484863,-2.51025414466858,756,48187,"Pagai Utara","IDN","Asia"
"8169","Indonesia",100.201957702637,-2.6796875,756,48188,"Pagai Utara","IDN","Asia"
"8170","Indonesia",100.2041015625,-2.74101567268372,756,48189,"Pagai Utara","IDN","Asia"
"8171","Indonesia",134.374221801758,-2.12353515625,757,48191,"Waar","IDN","Asia"
"8172","Indonesia",134.34521484375,-2.13876962661743,757,48192,"Waar","IDN","Asia"
"8173","Indonesia",134.335052490234,-2.09521484375,757,48193,"Waar","IDN","Asia"
"8174","Indonesia",134.350784301758,-2.03691411018372,757,48194,"Waar","IDN","Asia"
"8175","Indonesia",134.369537353516,-2.02763676643372,757,48195,"Waar","IDN","Asia"
"8176","Indonesia",134.391021728516,-2.03076195716858,757,48196,"Waar","IDN","Asia"
"8177","Indonesia",134.419036865234,-2.0517578125,757,48197,"Waar","IDN","Asia"
"8178","Indonesia",134.374221801758,-2.12353515625,757,48198,"Waar","IDN","Asia"
"8179","Indonesia",140.973724365234,-3.20996117591858,780,48589,"Irian Jaya","IDN","Asia"
"8180","Indonesia",140.973831176758,-3.41328144073486,780,48590,"Irian Jaya","IDN","Asia"
"8181","Indonesia",140.973922729492,-3.61660146713257,780,48591,"Irian Jaya","IDN","Asia"
"8182","Indonesia",140.974029541016,-3.81982421875,780,48592,"Irian Jaya","IDN","Asia"
"8183","Indonesia",140.974029541016,-4.02314472198486,780,48593,"Irian Jaya","IDN","Asia"
"8184","Indonesia",140.974212646484,-4.22646522521973,780,48594,"Irian Jaya","IDN","Asia"
"8185","Indonesia",140.974212646484,-4.42978525161743,780,48595,"Irian Jaya","IDN","Asia"
"8186","Indonesia",140.974319458008,-4.63300800323486,780,48596,"Irian Jaya","IDN","Asia"
"8187","Indonesia",140.974411010742,-4.83632802963257,780,48597,"Irian Jaya","IDN","Asia"
"8188","Indonesia",140.974517822266,-5.03964853286743,780,48598,"Irian Jaya","IDN","Asia"
"8189","Indonesia",140.974609375,-5.24296903610229,780,48599,"Irian Jaya","IDN","Asia"
"8190","Indonesia",140.974609375,-5.44619131088257,780,48600,"Irian Jaya","IDN","Asia"
"8191","Indonesia",140.974700927734,-5.64951133728027,780,48601,"Irian Jaya","IDN","Asia"
"8192","Indonesia",140.974807739258,-5.85283231735229,780,48602,"Irian Jaya","IDN","Asia"
"8193","Indonesia",140.974899291992,-6.05615234375,780,48603,"Irian Jaya","IDN","Asia"
"8194","Indonesia",140.974990844727,-6.25937509536743,780,48604,"Irian Jaya","IDN","Asia"
"8195","Indonesia",140.974990844727,-6.34609365463257,780,48605,"Irian Jaya","IDN","Asia"
"8196","Indonesia",140.944046020508,-6.45224618911743,780,48606,"Irian Jaya","IDN","Asia"
"8197","Indonesia",140.874603271484,-6.61152315139771,780,48607,"Irian Jaya","IDN","Asia"
"8198","Indonesia",140.8623046875,-6.74003887176514,780,48608,"Irian Jaya","IDN","Asia"
"8199","Indonesia",140.919540405273,-6.84003877639771,780,48609,"Irian Jaya","IDN","Asia"
"8200","Indonesia",140.975204467773,-6.90537118911743,780,48610,"Irian Jaya","IDN","Asia"
"8201","Indonesia",140.975204467773,-7.07255840301514,780,48611,"Irian Jaya","IDN","Asia"
"8202","Indonesia",140.975296020508,-7.27587842941284,780,48612,"Irian Jaya","IDN","Asia"
"8203","Indonesia",140.975387573242,-7.47919893264771,780,48613,"Irian Jaya","IDN","Asia"
"8204","Indonesia",140.975494384766,-7.68251895904541,780,48614,"Irian Jaya","IDN","Asia"
"8205","Indonesia",140.9755859375,-7.88574266433716,780,48615,"Irian Jaya","IDN","Asia"
"8206","Indonesia",140.9755859375,-8.08906173706055,780,48616,"Irian Jaya","IDN","Asia"
"8207","Indonesia",140.975677490234,-8.29238224029541,780,48617,"Irian Jaya","IDN","Asia"
"8208","Indonesia",140.975784301758,-8.49570274353027,780,48618,"Irian Jaya","IDN","Asia"
"8209","Indonesia",140.975875854492,-8.69892597198486,780,48619,"Irian Jaya","IDN","Asia"
"8210","Indonesia",140.975982666016,-8.90224647521973,780,48620,"Irian Jaya","IDN","Asia"
"8211","Indonesia",140.975982666016,-9.10556602478027,780,48621,"Irian Jaya","IDN","Asia"
"8212","Indonesia",140.976165771484,-9.11874961853027,780,48622,"Irian Jaya","IDN","Asia"
"8213","Indonesia",140.924621582031,-9.08505916595459,780,48623,"Irian Jaya","IDN","Asia"
"8214","Indonesia",140.786529541016,-8.97373008728027,780,48624,"Irian Jaya","IDN","Asia"
"8215","Indonesia",140.661514282227,-8.84677696228027,780,48625,"Irian Jaya","IDN","Asia"
"8216","Indonesia",140.5810546875,-8.72832012176514,780,48626,"Irian Jaya","IDN","Asia"
"8217","Indonesia",140.48974609375,-8.62040996551514,780,48627,"Irian Jaya","IDN","Asia"
"8218","Indonesia",140.101654052734,-8.30058574676514,780,48628,"Irian Jaya","IDN","Asia"
"8219","Indonesia",140.0029296875,-8.19550800323486,780,48629,"Irian Jaya","IDN","Asia"
"8220","Indonesia",139.983306884766,-8.16650390625,780,48630,"Irian Jaya","IDN","Asia"
"8221","Indonesia",139.992584228516,-8.13935565948486,780,48631,"Irian Jaya","IDN","Asia"
"8222","Indonesia",140.037399291992,-8.083984375,780,48632,"Irian Jaya","IDN","Asia"
"8223","Indonesia",140.116989135742,-7.92373085021973,780,48633,"Irian Jaya","IDN","Asia"
"8224","Indonesia",140.033798217773,-8.02275371551514,780,48634,"Irian Jaya","IDN","Asia"
"8225","Indonesia",139.934768676758,-8.10117244720459,780,48635,"Irian Jaya","IDN","Asia"
"8226","Indonesia",139.790817260742,-8.10634803771973,780,48636,"Irian Jaya","IDN","Asia"
"8227","Indonesia",139.6494140625,-8.12539005279541,780,48637,"Irian Jaya","IDN","Asia"
"8228","Indonesia",139.5185546875,-8.17275333404541,780,48638,"Irian Jaya","IDN","Asia"
"8229","Indonesia",139.385650634766,-8.18906211853027,780,48639,"Irian Jaya","IDN","Asia"
"8230","Indonesia",139.319137573242,-8.16582012176514,780,48640,"Irian Jaya","IDN","Asia"
"8231","Indonesia",139.279098510742,-8.10693359375,780,48641,"Irian Jaya","IDN","Asia"
"8232","Indonesia",105.121383666992,-6.61494159698486,725,47493,"Panaitan","IDN","Asia"
"8233","Indonesia",105.192283630371,-6.54560565948486,725,47494,"Panaitan","IDN","Asia"
"8234","Indonesia",105.225685119629,-6.52910184860229,725,47495,"Panaitan","IDN","Asia"
"8235","Indonesia",105.260543823242,-6.52392625808716,725,47496,"Panaitan","IDN","Asia"
"8236","Indonesia",105.277442932129,-6.56142568588257,725,47497,"Panaitan","IDN","Asia"
"8237","Indonesia",105.252830505371,-6.64042949676514,725,47498,"Panaitan","IDN","Asia"
"8238","Indonesia",134.716110229492,-6.54941415786743,726,47500,"35","IDN","Asia"
"8239","Indonesia",134.660842895508,-6.55888700485229,726,47501,"35","IDN","Asia"
"8240","Indonesia",134.633697509766,-6.47724580764771,726,47502,"35","IDN","Asia"
"8241","Indonesia",134.679107666016,-6.4560546875,726,47503,"35","IDN","Asia"
"8242","Indonesia",134.728515625,-6.50585985183716,726,47504,"35","IDN","Asia"
"8243","Indonesia",134.716110229492,-6.54941415786743,726,47505,"35","IDN","Asia"
"8244","Indonesia",129.886520385742,-1.98642587661743,763,48270,"Misool","IDN","Asia"
"8245","Indonesia",129.75439453125,-1.89443337917328,763,48271,"Misool","IDN","Asia"
"8246","Indonesia",129.737701416016,-1.86689472198486,763,48272,"Misool","IDN","Asia"
"8247","Indonesia",129.99365234375,-1.75888657569885,763,48273,"Misool","IDN","Asia"
"8248","Indonesia",130.105758666992,-1.73046886920929,763,48274,"Misool","IDN","Asia"
"8249","Indonesia",130.199600219727,-1.73222672939301,763,48275,"Misool","IDN","Asia"
"8250","Indonesia",130.317977905273,-1.69199192523956,763,48276,"Misool","IDN","Asia"
"8251","Indonesia",130.353332519531,-1.69052743911743,763,48277,"Misool","IDN","Asia"
"8252","Indonesia",124.969528198242,-1.70546841621399,764,48279,"Taliabu","IDN","Asia"
"8253","Indonesia",125.06298828125,-1.74101531505585,764,48280,"Taliabu","IDN","Asia"
"8254","Indonesia",125.095901489258,-1.74082052707672,764,48281,"Taliabu","IDN","Asia"
"8255","Indonesia",125.126754760742,-1.69931662082672,764,48282,"Taliabu","IDN","Asia"
"8256","Indonesia",125.145797729492,-1.69257807731628,764,48283,"Taliabu","IDN","Asia"
"8257","Indonesia",125.187889099121,-1.71289050579071,764,48284,"Taliabu","IDN","Asia"
"8258","Indonesia",125.197654724121,-1.78027319908142,764,48285,"Taliabu","IDN","Asia"
"8259","Indonesia",125.258193969727,-1.77089858055115,764,48286,"Taliabu","IDN","Asia"
"8260","Indonesia",125.305366516113,-1.79394507408142,764,48287,"Taliabu","IDN","Asia"
"8261","Indonesia",123.383102416992,-10.5675783157349,692,46758,"Roti","IDN","Asia"
"8262","Indonesia",123.412887573242,-10.6226568222046,692,46759,"Roti","IDN","Asia"
"8263","Indonesia",123.418159484863,-10.6512689590454,692,46760,"Roti","IDN","Asia"
"8264","Indonesia",123.310745239258,-10.6984376907349,692,46761,"Roti","IDN","Asia"
"8265","Indonesia",123.214851379395,-10.80615234375,692,46762,"Roti","IDN","Asia"
"8266","Indonesia",123.005271911621,-10.8763675689697,692,46763,"Roti","IDN","Asia"
"8267","Indonesia",122.948921203613,-10.9092769622803,692,46764,"Roti","IDN","Asia"
"8268","Indonesia",122.75,-8.35312461853027,709,47146,"Flores","IDN","Asia"
"8269","Indonesia",122.850486755371,-8.30439472198486,709,47147,"Flores","IDN","Asia"
"8270","Indonesia",122.919143676758,-8.22187519073486,709,47148,"Flores","IDN","Asia"
"8271","Indonesia",122.758590698242,-8.18593692779541,709,47149,"Flores","IDN","Asia"
"8272","Indonesia",122.792388916016,-8.12656211853027,709,47150,"Flores","IDN","Asia"
"8273","Indonesia",122.845703125,-8.09326171875,709,47151,"Flores","IDN","Asia"
"8274","Indonesia",122.916984558105,-8.10556602478027,709,47152,"Flores","IDN","Asia"
"8275","Indonesia",122.978317260742,-8.15195274353027,709,47153,"Flores","IDN","Asia"
"8276","Indonesia",123.005958557129,-8.3291015625,709,47154,"Flores","IDN","Asia"
"8277","Indonesia",122.955467224121,-8.35410213470459,709,47155,"Flores","IDN","Asia"
"8278","Indonesia",122.923637390137,-8.38095760345459,709,47156,"Flores","IDN","Asia"
"8279","Indonesia",122.902153015137,-8.41630840301514,709,47157,"Flores","IDN","Asia"
"8280","Indonesia",122.811134338379,-8.48115158081055,709,47158,"Flores","IDN","Asia"
"8281","Indonesia",97.1883773803711,3.27573275566101,823,50555,"Sumatra","IDN","Asia"
"8282","Indonesia",96.9689483642578,3.57514667510986,823,50556,"Sumatra","IDN","Asia"
"8283","Indonesia",96.8939437866211,3.65371108055115,823,50557,"Sumatra","IDN","Asia"
"8284","Indonesia",96.8009796142578,3.70854520797729,823,50558,"Sumatra","IDN","Asia"
"8285","Indonesia",96.525390625,3.76660180091858,823,50559,"Sumatra","IDN","Asia"
"8286","Indonesia",96.4447250366211,3.81630849838257,823,50560,"Sumatra","IDN","Asia"
"8287","Indonesia",96.3108367919922,3.986328125,823,50561,"Sumatra","IDN","Asia"
"8288","Indonesia",96.2300796508789,4.07275438308716,823,50562,"Sumatra","IDN","Asia"
"8289","Indonesia",95.9879913330078,4.26328134536743,823,50563,"Sumatra","IDN","Asia"
"8290","Indonesia",95.57861328125,4.66196250915527,823,50564,"Sumatra","IDN","Asia"
"8291","Indonesia",95.4947280883789,4.76137638092041,823,50565,"Sumatra","IDN","Asia"
"8292","Indonesia",95.4319381713867,4.86503934860229,823,50566,"Sumatra","IDN","Asia"
"8293","Indonesia",95.3812484741211,4.97617197036743,823,50567,"Sumatra","IDN","Asia"
"8294","Indonesia",95.2066421508789,5.28403329849243,823,50568,"Sumatra","IDN","Asia"
"8295","Indonesia",95.220703125,5.34624004364014,823,50569,"Sumatra","IDN","Asia"
"8296","Indonesia",95.2470703125,5.41079092025757,823,50570,"Sumatra","IDN","Asia"
"8297","Indonesia",95.2429733276367,5.46430683135986,823,50571,"Sumatra","IDN","Asia"
"8298","Indonesia",95.2238235473633,5.51708936691284,823,50572,"Sumatra","IDN","Asia"
"8299","Indonesia",95.2278289794922,5.56479454040527,823,50573,"Sumatra","IDN","Asia"
"8300","Indonesia",95.2795867919922,5.59287118911743,823,50574,"Sumatra","IDN","Asia"
"8301","Indonesia",95.3960876464844,5.62880849838257,823,50575,"Sumatra","IDN","Asia"
"8302","Indonesia",95.5169906616211,5.62460899353027,823,50576,"Sumatra","IDN","Asia"
"8303","Indonesia",95.62890625,5.60908174514771,823,50577,"Sumatra","IDN","Asia"
"8304","Indonesia",95.7373046875,5.57929658889771,823,50578,"Sumatra","IDN","Asia"
"8305","Indonesia",95.84130859375,5.51450204849243,823,50579,"Sumatra","IDN","Asia"
"8306","Indonesia",96.02734375,5.35117197036743,823,50580,"Sumatra","IDN","Asia"
"8307","Indonesia",96.13330078125,5.29428720474243,823,50581,"Sumatra","IDN","Asia"
"8308","Indonesia",96.2508773803711,5.26699256896973,823,50582,"Sumatra","IDN","Asia"
"8309","Indonesia",112.167381286621,1.33818352222443,821,50215,"Borneo","IDN","Asia"
"8310","Indonesia",112.185737609863,1.43906259536743,821,50216,"Borneo","IDN","Asia"
"8311","Indonesia",112.250679016113,1.47963881492615,821,50217,"Borneo","IDN","Asia"
"8312","Indonesia",95.283203125,5.79853534698486,824,50587,"We","IDN","Asia"
"8313","Indonesia",95.2176742553711,5.88950157165527,824,50588,"We","IDN","Asia"
"8314","Indonesia",95.2419967651367,5.90703105926514,824,50589,"We","IDN","Asia"
"8315","Indonesia",112.98828125,1.54755842685699,821,50221,"Borneo","IDN","Asia"
"8316","Indonesia",112.998046875,1.49624037742615,821,50222,"Borneo","IDN","Asia"
"8317","Indonesia",112.98828125,1.45712912082672,821,50223,"Borneo","IDN","Asia"
"8318","Indonesia",113.006546020508,1.43388652801514,821,50224,"Borneo","IDN","Asia"
"8319","Indonesia",113.068649291992,1.43178713321686,821,50225,"Borneo","IDN","Asia"
"8320","Indonesia",113.126274108887,1.40810561180115,821,50226,"Borneo","IDN","Asia"
"8321","Indonesia",113.358985900879,1.3271484375,821,50227,"Borneo","IDN","Asia"
"8322","Indonesia",113.458206176758,1.30214858055115,821,50228,"Borneo","IDN","Asia"
"8323","Indonesia",113.51318359375,1.30839836597443,821,50229,"Borneo","IDN","Asia"
"8324","Indonesia",113.622268676758,1.23593759536743,821,50230,"Borneo","IDN","Asia"
"8325","Indonesia",113.681640625,1.26059591770172,821,50231,"Borneo","IDN","Asia"
"8326","Indonesia",113.760353088379,1.31137716770172,821,50232,"Borneo","IDN","Asia"
"8327","Indonesia",113.835250854492,1.37988293170929,821,50233,"Borneo","IDN","Asia"
"8328","Indonesia",113.90234375,1.43427717685699,821,50234,"Borneo","IDN","Asia"
"8329","Indonesia",114,1.45527327060699,821,50235,"Borneo","IDN","Asia"
"8330","Indonesia",114.1259765625,1.45234382152557,821,50236,"Borneo","IDN","Asia"
"8331","Indonesia",114.274703979492,1.47089838981628,821,50237,"Borneo","IDN","Asia"
"8332","Indonesia",114.387107849121,1.50004875659943,821,50238,"Borneo","IDN","Asia"
"8333","Indonesia",114.512496948242,1.45200169086456,821,50239,"Borneo","IDN","Asia"
"8334","Indonesia",114.5458984375,1.46713864803314,821,50240,"Borneo","IDN","Asia"
"8335","Indonesia",114.567481994629,1.51416015625,821,50241,"Borneo","IDN","Asia"
"8336","Indonesia",114.632225036621,1.61704099178314,821,50242,"Borneo","IDN","Asia"
"8337","Indonesia",120.392387390137,-3.34814476966858,805,49497,"Sulawesi","IDN","Asia"
"8338","Indonesia",120.436614990234,-3.70732378959656,805,49498,"Sulawesi","IDN","Asia"
"8339","Indonesia",120.435157775879,-3.74785161018372,805,49499,"Sulawesi","IDN","Asia"
"8340","Indonesia",120.383010864258,-3.85234355926514,805,49500,"Sulawesi","IDN","Asia"
"8341","Indonesia",120.362495422363,-4.08574199676514,805,49501,"Sulawesi","IDN","Asia"
"8342","Indonesia",120.384567260742,-4.41513681411743,805,49502,"Sulawesi","IDN","Asia"
"8343","Indonesia",116.286521911621,-3.44882822036743,748,47992,"Laut","IDN","Asia"
"8344","Indonesia",116.295120239258,-3.49501943588257,748,47993,"Laut","IDN","Asia"
"8345","Indonesia",116.282028198242,-3.53476572036743,748,47994,"Laut","IDN","Asia"
"8346","Indonesia",116.788475036621,-9.00634765625,711,47229,"Sumbawa","IDN","Asia"
"8347","Indonesia",116.767974853516,-8.95546913146973,711,47230,"Sumbawa","IDN","Asia"
"8348","Indonesia",116.772071838379,-8.89433670043945,711,47231,"Sumbawa","IDN","Asia"
"8349","Indonesia",116.806930541992,-8.81093692779541,711,47232,"Sumbawa","IDN","Asia"
"8350","Indonesia",116.783103942871,-8.66464805603027,711,47233,"Sumbawa","IDN","Asia"
"8351","Indonesia",116.801277160645,-8.59794902801514,711,47234,"Sumbawa","IDN","Asia"
"8352","Indonesia",116.835060119629,-8.53242206573486,711,47235,"Sumbawa","IDN","Asia"
"8353","Indonesia",116.88623046875,-8.50830078125,711,47236,"Sumbawa","IDN","Asia"
"8354","Indonesia",116.953125,-8.50341796875,711,47237,"Sumbawa","IDN","Asia"
"8355","Indonesia",117.063674926758,-8.44443321228027,711,47238,"Sumbawa","IDN","Asia"
"8356","Indonesia",117.164848327637,-8.3671875,711,47239,"Sumbawa","IDN","Asia"
"8357","Indonesia",117.223625183105,-8.37451076507568,711,47240,"Sumbawa","IDN","Asia"
"8358","Indonesia",117.356636047363,-8.42851543426514,711,47241,"Sumbawa","IDN","Asia"
"8359","Indonesia",117.4345703125,-8.43496131896973,711,47242,"Sumbawa","IDN","Asia"
"8360","Indonesia",117.567092895508,-8.42636680603027,711,47243,"Sumbawa","IDN","Asia"
"8361","Indonesia",117.621772766113,-8.45957088470459,711,47244,"Sumbawa","IDN","Asia"
"8362","Indonesia",117.643356323242,-8.53554725646973,711,47245,"Sumbawa","IDN","Asia"
"8363","Indonesia",117.6728515625,-8.56328105926514,711,47246,"Sumbawa","IDN","Asia"
"8364","Indonesia",117.712104797363,-8.58261775970459,711,47247,"Sumbawa","IDN","Asia"
"8365","Indonesia",117.806053161621,-8.71113300323486,711,47248,"Sumbawa","IDN","Asia"
"8366","Indonesia",117.893165588379,-8.70439434051514,711,47249,"Sumbawa","IDN","Asia"
"8367","Indonesia",117.969528198242,-8.72802734375,711,47250,"Sumbawa","IDN","Asia"
"8368","Indonesia",118.104103088379,-8.65029239654541,711,47251,"Sumbawa","IDN","Asia"
"8369","Indonesia",118.205955505371,-8.65214920043945,711,47252,"Sumbawa","IDN","Asia"
"8370","Indonesia",118.23486328125,-8.59189510345459,711,47253,"Sumbawa","IDN","Asia"
"8371","Indonesia",118.174018859863,-8.52753925323486,711,47254,"Sumbawa","IDN","Asia"
"8372","Indonesia",118.100486755371,-8.47519493103027,711,47255,"Sumbawa","IDN","Asia"
"8373","Indonesia",118.06103515625,-8.46425819396973,711,47256,"Sumbawa","IDN","Asia"
"8374","Indonesia",118.017868041992,-8.46738338470459,711,47257,"Sumbawa","IDN","Asia"
"8375","Indonesia",117.979103088379,-8.45888614654541,711,47258,"Sumbawa","IDN","Asia"
"8376","Indonesia",127.646675109863,-1.33242201805115,769,48410,"Obi","IDN","Asia"
"8377","Indonesia",127.742965698242,-1.36025393009186,769,48411,"Obi","IDN","Asia"
"8378","Indonesia",127.905075073242,-1.43906259536743,769,48412,"Obi","IDN","Asia"
"8379","Indonesia",128.032806396484,-1.53164041042328,769,48413,"Obi","IDN","Asia"
"8380","Indonesia",128.148727416992,-1.60371112823486,769,48414,"Obi","IDN","Asia"
"8381","Indonesia",128.153015136719,-1.66054689884186,769,48415,"Obi","IDN","Asia"
"8382","Indonesia",123.212310791016,-1.17128908634186,770,48417,"Peleng","IDN","Asia"
"8383","Indonesia",123.234275817871,-1.23369157314301,770,48418,"Peleng","IDN","Asia"
"8384","Indonesia",123.198051452637,-1.28769516944885,770,48419,"Peleng","IDN","Asia"
"8385","Indonesia",123.237785339355,-1.38935554027557,770,48420,"Peleng","IDN","Asia"
"8386","Indonesia",123.338569641113,-1.25400400161743,770,48421,"Peleng","IDN","Asia"
"8387","Indonesia",123.434768676758,-1.23681652545929,770,48422,"Peleng","IDN","Asia"
"8388","Indonesia",123.489356994629,-1.25927758216858,770,48423,"Peleng","IDN","Asia"
"8389","Indonesia",123.52685546875,-1.28603529930115,770,48424,"Peleng","IDN","Asia"
"8390","Indonesia",123.547264099121,-1.33740210533142,770,48425,"Peleng","IDN","Asia"
"8391","Indonesia",123.511909484863,-1.44736301898956,770,48426,"Peleng","IDN","Asia"
"8392","Indonesia",123.44873046875,-1.49882829189301,770,48427,"Peleng","IDN","Asia"
"8393","Indonesia",123.366989135742,-1.50712883472443,770,48428,"Peleng","IDN","Asia"
"8394","Indonesia",123.32861328125,-1.44306635856628,770,48429,"Peleng","IDN","Asia"
"8395","Indonesia",123.27490234375,-1.43720674514771,770,48430,"Peleng","IDN","Asia"
"8396","Indonesia",123.237403869629,-1.57695293426514,770,48431,"Peleng","IDN","Asia"
"8397","Indonesia",123.220504760742,-1.59833967685699,770,48432,"Peleng","IDN","Asia"
"8398","Indonesia",123.172950744629,-1.61601543426514,770,48433,"Peleng","IDN","Asia"
"8399","Indonesia",123.13037109375,-1.57744157314301,770,48434,"Peleng","IDN","Asia"
"8400","Indonesia",123.122940063477,-1.55605483055115,770,48435,"Peleng","IDN","Asia"
"8401","Indonesia",123.182914733887,-1.49277341365814,770,48436,"Peleng","IDN","Asia"
"8402","Indonesia",123.150390625,-1.30449199676514,770,48437,"Peleng","IDN","Asia"
"8403","Indonesia",123.105171203613,-1.33984339237213,770,48438,"Peleng","IDN","Asia"
"8404","Indonesia",122.984375,-1.51064443588257,770,48439,"Peleng","IDN","Asia"
"8405","Indonesia",122.890426635742,-1.58720719814301,770,48440,"Peleng","IDN","Asia"
"8406","Indonesia",122.858489990234,-1.54824197292328,770,48441,"Peleng","IDN","Asia"
"8407","Indonesia",122.810844421387,-1.43212866783142,770,48442,"Peleng","IDN","Asia"
"8408","Indonesia",122.832221984863,-1.28300786018372,770,48443,"Peleng","IDN","Asia"
"8409","Indonesia",122.908012390137,-1.18222677707672,770,48444,"Peleng","IDN","Asia"
"8410","Indonesia",122.972457885742,-1.18916010856628,770,48445,"Peleng","IDN","Asia"
"8411","Indonesia",123.158294677734,-1.15751969814301,770,48446,"Peleng","IDN","Asia"
"8412","Indonesia",123.212310791016,-1.17128908634186,770,48447,"Peleng","IDN","Asia"
"8413","Indonesia",109.710258483887,-1.18066442012787,771,48449,"Maya","IDN","Asia"
"8414","Indonesia",109.510841369629,-1.28281235694885,771,48450,"Maya","IDN","Asia"
"8415","Indonesia",109.463668823242,-1.27753889560699,771,48451,"Maya","IDN","Asia"
"8416","Indonesia",109.428123474121,-1.24121105670929,771,48452,"Maya","IDN","Asia"
"8417","Indonesia",109.450294494629,-1.04414045810699,771,48453,"Maya","IDN","Asia"
"8418","Indonesia",109.475982666016,-0.9853515625,771,48454,"Maya","IDN","Asia"
"8419","Indonesia",109.614646911621,-0.979101777076721,771,48455,"Maya","IDN","Asia"
"8420","Indonesia",109.699508666992,-1.00732398033142,771,48456,"Maya","IDN","Asia"
"8421","Indonesia",109.743362426758,-1.03935575485229,771,48457,"Maya","IDN","Asia"
"8422","Indonesia",109.760543823242,-1.10517609119415,771,48458,"Maya","IDN","Asia"
"8423","Indonesia",109.750778198242,-1.14501953125,771,48459,"Maya","IDN","Asia"
"8424","Indonesia",109.710258483887,-1.18066442012787,771,48460,"Maya","IDN","Asia"
"8425","Indonesia",134.96533203125,-1.11601579189301,772,48462,"Numfoor","IDN","Asia"
